DH_CARGA,SITUACAO,JORNADA,ESCOLARIDADE_ITEM,ESCOLARIDADE,DESCR_CARGO,GRUPO_CARGO,TIPO_CARGO,LOTACAO,LOTACAO_DESCR,REGIME_JUR,NUM_SERVIDORES
2018-12-11 19:33:05.023159,Ativo,40h,4,1 Grau Incompleto até 4 Série Completa,Vigilante                                                   ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,6,1 Grau Completo - Até 8 Série Completo,Vigilante                                                   ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Exercício Provisório,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Assistente de Aluno                                         ,Classe C (PCCTAE),Técnico-Administrativo em Educação,IPE,UNIDADE DE EDUCAÇÃO INFANTIL IPÊ AMARELO - UEIIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,IPE,UNIDADE DE EDUCAÇÃO INFANTIL IPÊ AMARELO - UEIIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,PALMEIRA,CAMPUS DE PALMEIRA DAS MISSÕES,Substitutos e  Visitantes,4
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,PALMEIRA,CAMPUS DE PALMEIRA DAS MISSÕES,Substitutos e  Visitantes,1
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Biólogo                                                     ,Classe E (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Contador                                                    ,Classe E (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Contador                                                    ,Classe E (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Enfermeiro-Area                                             ,Classe E (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Engenheiro Agrônomo                                         ,Classe E (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Nutricionista-Habilitação                                   ,Classe E (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Pedagogo-Área                                               ,Classe E (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Programador Visual                                          ,Classe E (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,6,1 Grau Completo - Até 8 Série Completo,Vigilante                                                   ,Classe D (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Administrador                                               ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,5
2018-12-11 19:33:05.023159,Exercício Provisório,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Administrador                                               ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Motorista                                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,6,1 Grau Completo - Até 8 Série Completo,Operador de Caldeira                                        ,Classe C (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Operador de Máquinas Agrícolas                              ,Classe C (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Pedagogo-Área                                               ,Classe E (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Pedagogo-Área                                               ,Classe E (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,20h,13,Mestrado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CT,CENTRO DE TECNOLOGIA,Substitutos e  Visitantes,1
2018-12-11 19:33:05.023159,Ativo,20h,12,Especialização,Médico-Área                                                 ,Classe E (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,13
2018-12-11 19:33:05.023159,Ativo Transitório,20h,12,Especialização,Médico-Área                                                 ,Classe E (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,20h,13,Mestrado,Médico-Área                                                 ,Classe E (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,14
2018-12-11 19:33:05.023159,Ativo,20h,14,Doutorado,Médico-Área                                                 ,Classe E (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,8
2018-12-11 19:33:05.023159,Ativo,20h,14,Doutorado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Substitutos e  Visitantes,1
2018-12-11 19:33:05.023159,Ativo,20h,12,Especialização,Médico-Área                                                 ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo Transitório,20h,13,Mestrado,Médico-Área                                                 ,Classe E (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,9,Superior Incompleto,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,12
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,6
2018-12-11 19:33:05.023159,Ativo,40h,7,2 Grau Incompleto,Auxiliar em Administração                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Auxiliar em Administração                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Auxiliar em Administração                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Bibliotecário-Documentalista                                ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Contador                                                    ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CT,CENTRO DE TECNOLOGIA,Substitutos e  Visitantes,5
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CT,CENTRO DE TECNOLOGIA,Substitutos e  Visitantes,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico em Agropecuária                                     ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico em Agropecuária                                     ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico em Agropecuária                                     ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Técnico em Agropecuária                                     ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Técnico em Agropecuária                                     ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico em Assuntos Educacionais                            ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Biólogo                                                     ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Auxiliar em Administração                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Auxiliar em Administração                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Bibliotecário-Documentalista                                ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,6,1 Grau Completo - Até 8 Série Completo,Operador de Caldeira                                        ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Operador de Caldeira                                        ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Bibliotecário-Documentalista                                ,Classe E (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Biólogo                                                     ,Classe E (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Bibliotecário-Documentalista                                ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCR,CENTRO DE CIÊNCIAS RURAIS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,FREDERICO,CAMPUS DA UNIVERSIDADE FEDERAL DE SANTA MARIA - FREDERICO WESTPHALEN,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Substitutos e  Visitantes,1
2018-12-11 19:33:05.023159,Ativo,40h,5,1 Grau Incompleto 5 Série a 8 Incompleto,Recepcionista                                               ,Classe C (PCCTAE),Técnico-Administrativo em Educação,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Secretário Executivo                                        ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Técnico Desportivo                                          ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico em Assuntos Educacionais                            ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CEFD,CENTRO DE EDUCAÇÃO FÍSICA E DESPORTOS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Administrador                                               ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Cozinheiro                                                  ,Classe C (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Cozinheiro                                                  ,Classe C (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Datilógrafo de Textos Gráficos                              ,Classe C (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,9,Superior Incompleto,Desenhista Técnico Especialidade                            ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
